 0.516, 0.617, 0.501, 1.000, 1.000
 0.573, 0.158, 0.634, 1.000, 1.000
 0.452, 1.164, 0.522, 1.000, 1.000
 0.646, 2.344, 0.149, 1.000, 1.000
 0.776, 0.805, 0.348, 1.000, 1.000
 0.591, 2.215, 0.124, 1.000, 0.000
 1.444, 0.591, 0.763, 1.000, 1.000
 0.802, 0.131, 0.707, 0.000, 0.000
 0.486, 0.799, 0.273, 1.000, 1.000
 0.848, 0.060, 0.364, 0.000, 0.000
 0.599, 0.155, 0.279, 1.000, 1.000
 0.626, 0.090, 0.149, 0.000, 1.000
 0.494, 0.903, 0.436, 0.000, 0.000
 1.344, 1.332, 0.496, 0.000, 0.000
 0.598, 0.363, 1.244, 1.000, 1.000
 1.403, 0.817, 0.872, 0.000, 0.000
 1.389, 0.704, 1.094, 1.000, 1.000
 0.611, 0.042, 0.436, 0.000, 0.000
 1.327, 0.004, 0.901, 0.000, 1.000
 0.269, 1.562, 0.149, 1.000, 1.000
 0.522, 0.360, 0.163, 1.000, 1.000
 0.551, 0.495, 0.896, 1.000, 1.000
 1.331, 0.531, 0.798, 1.000, 1.000
 0.591, 0.766, 0.492, 1.000, 1.000
 1.532, 1.069, 0.427, 0.000, 0.000
 0.806, 1.106, 0.532, 1.000, 1.000
 0.667, 0.274, 0.529, 1.000, 1.000
 0.516, 0.243, 0.498, 1.000, 1.000
 0.730, 1.566, 0.149, 0.000, 0.000
 0.651, 0.838, 0.577, 0.000, 1.000
 0.553, 0.986, 0.069, 1.000, 1.000
 0.572, 0.092, 1.186, 0.000, 1.000
 0.714, 1.071, 0.278, 1.000, 1.000
 1.094, 1.107, 0.453, 1.000, 0.000
 0.674, 0.256, 1.185, 1.000, 1.000
 0.678, 1.141, 0.281, 1.000, 0.000
 0.455, 1.799, 0.493, 1.000, 1.000
 0.476, 0.029, 0.149, 0.000, 0.000
 0.549, 0.135, 0.149, 1.000, 0.000
 1.253, 0.394, 0.481, 1.000, 1.000
 0.534, 1.089, 0.291, 1.000, 1.000
 0.786, 0.896, 0.316, 1.000, 1.000
 0.479, 0.915, 0.149, 0.000, 1.000
 0.648, 0.583, 0.399, 1.000, 0.000
 0.589, 1.140, 0.149, 1.000, 1.000
 0.479, 0.104, 1.039, 1.000, 1.000
 0.609, 0.407, 0.149, 1.000, 1.000
 0.683, 1.171, 0.149, 0.000, 1.000
 0.656, 0.272, 0.149, 0.000, 1.000
 0.532, 1.867, 0.358, 1.000, 1.000
 0.730, 0.063, 0.149, 0.000, 1.000
 0.903, 0.820, 1.124, 1.000, 1.000
 0.573, 0.291, 0.065, 0.000, 0.000
 2.729, 0.672, 0.435, 0.000, 1.000
 0.663, 0.697, 0.149, 0.000, 0.000
 1.203, 0.710, 0.495, 1.000, 1.000
 0.659, 1.012, 0.149, 1.000, 1.000
 0.487, 0.071, 0.149, 1.000, 1.000
 0.297, 1.372, 0.106, 1.000, 1.000
 0.680, 0.907, 0.547, 0.000, 1.000
 0.665, 2.837, 0.149, 1.000, 1.000
 0.736, 1.463, 0.398, 1.000, 0.000
 1.413, 0.564, 0.591, 1.000, 1.000
 0.724, 0.831, 0.280, 1.000, 1.000
 0.874, 1.682, 0.142, 1.000, 0.000
 0.594, 1.761, 0.149, 0.000, 0.000
 0.699, 0.458, 0.274, 0.000, 1.000
 0.826, 0.732, 0.415, 1.000, 1.000
 0.623, 0.024, 0.211, 1.000, 1.000
 1.003, 1.347, 0.180, 1.000, 1.000
 0.475, 1.050, 0.280, 1.000, 1.000
 0.659, 1.933, 0.639, 0.000, 0.000
 0.132, 0.636, 0.449, 1.000, 1.000
 0.678, 0.422, 1.118, 1.000, 1.000
 0.687, 0.261, 0.149, 1.000, 1.000
 0.832, 0.886, 1.042, 0.000, 0.000
 0.736, 1.419, 0.526, 1.000, 1.000
 0.942, 2.034, 0.872, 1.000, 1.000
 0.481, 1.084, 0.275, 1.000, 1.000
 0.538, 0.088, 0.149, 0.000, 1.000
 0.503, 1.027, 0.277, 1.000, 0.000
 0.515, 0.750, 0.672, 0.000, 0.000
 1.336, 0.226, 0.495, 1.000, 1.000
 0.431, 0.132, 0.149, 1.000, 1.000
 0.929, 1.022, 0.475, 1.000, 1.000
 0.554, 0.606, 0.149, 1.000, 1.000
 1.144, 0.221, 0.754, 1.000, 1.000
 0.466, 1.103, 0.521, 1.000, 1.000
 0.770, 1.351, 0.186, 1.000, 1.000
 0.473, 0.143, 0.229, 1.000, 1.000
 0.462, 2.261, 0.149, 1.000, 1.000
 1.085, 0.386, 1.079, 1.000, 1.000
 0.779, 1.294, 0.582, 1.000, 0.000
 0.121, 0.246, 1.069, 0.000, 1.000
 0.528, 0.543, 0.273, 1.000, 1.000
 0.556, 0.414, 0.096, 1.000, 1.000
 1.629, 0.391, 0.149, 1.000, 1.000
 0.593, 0.022, 0.106, 0.000, 1.000
 1.894, 0.172, 0.353, 0.000, 1.000
 0.559, 0.322, 0.144, 1.000, 1.000
 0.665, 1.980, 0.149, 1.000, 1.000
 0.454, 0.338, 0.177, 1.000, 1.000
 1.684, 0.147, 0.278, 1.000, 1.000
 0.662, 2.492, 0.399, 1.000, 1.000
 0.520, 0.568, 0.456, 1.000, 1.000
 0.578, 0.256, 0.141, 1.000, 1.000
 0.548, 1.087, 0.124, 1.000, 0.000
 0.519, 0.815, 0.149, 0.000, 0.000
 0.562, 0.299, 0.533, 1.000, 1.000
 1.536, 0.155, 0.828, 1.000, 1.000
 0.678, 1.058, 0.149, 1.000, 0.000
 0.486, 0.600, 0.149, 0.000, 1.000
 0.527, 0.575, 0.149, 1.000, 0.000
 0.728, 1.112, 0.149, 0.000, 0.000
 0.726, 0.055, 0.366, 1.000, 1.000
 1.338, 0.331, 0.284, 1.000, 1.000
 0.657, 0.595, 0.137, 0.000, 1.000
 0.728, 0.478, 0.414, 0.000, 1.000
 0.636, 0.529, 0.149, 1.000, 1.000
 0.713, 2.930, 0.475, 1.000, 0.000
 1.727, 0.281, 0.189, 0.000, 0.000
 0.509, 0.417, 0.285, 1.000, 1.000
 0.510, 0.087, 0.319, 1.000, 1.000
 0.581, 0.739, 0.149, 1.000, 1.000
 0.645, 0.489, 0.143, 0.000, 0.000
 0.855, 0.209, 0.186, 0.000, 0.000
 0.592, 0.122, 0.359, 1.000, 1.000
 0.643, 0.271, 0.404, 1.000, 1.000
 0.665, 0.869, 0.268, 0.000, 1.000
 0.201, 1.765, 1.065, 1.000, 1.000
 0.647, 1.074, 0.637, 1.000, 1.000
 1.136, 0.266, 0.503, 0.000, 1.000
 0.626, 4.767, 0.439, 0.000, 0.000
 0.684, 0.084, 1.143, 0.000, 1.000
 1.012, 2.961, 0.386, 1.000, 1.000
 0.690, 1.015, 0.544, 1.000, 1.000
 0.692, 0.949, 1.121, 1.000, 1.000
 1.980, 0.914, 0.340, 0.000, 0.000
 0.474, 1.397, 1.162, 1.000, 1.000
 0.607, 0.725, 0.187, 1.000, 1.000
 0.648, 0.506, 0.149, 1.000, 1.000
 0.485, 0.137, 0.498, 1.000, 1.000
 0.606, 0.145, 0.149, 1.000, 1.000
 0.539, 0.491, 0.149, 1.000, 1.000
 0.535, 0.018, 0.333, 1.000, 1.000
 0.638, 1.421, 0.637, 1.000, 1.000
 0.541, 0.214, 0.334, 1.000, 1.000
 0.558, 0.996, 0.516, 1.000, 1.000
 0.460, 0.007, 0.149, 1.000, 1.000
 0.523, 0.604, 0.184, 1.000, 1.000
 0.660, 1.208, 0.149, 1.000, 1.000
 0.586, 0.125, 0.188, 0.000, 0.000
 1.231, 0.869, 1.016, 1.000, 1.000
 0.785, 1.642, 0.411, 1.000, 1.000
 0.746, 0.765, 0.846, 1.000, 1.000
 0.941, 0.305, 1.067, 1.000, 1.000
 0.599, 2.062, 0.413, 1.000, 1.000
 0.361, 0.864, 0.111, 1.000, 1.000
 0.470, 0.900, 0.549, 1.000, 1.000
 0.432, 0.321, 0.149, 1.000, 1.000
 0.525, 0.109, 0.327, 1.000, 1.000
 0.972, 0.410, 0.391, 1.000, 1.000
 1.101, 1.423, 0.847, 1.000, 1.000
 0.687, 0.908, 0.618, 1.000, 1.000
 1.310, 0.023, 0.933, 0.000, 0.000
 0.648, 0.906, 0.149, 1.000, 1.000
 0.454, 0.116, 0.653, 0.000, 1.000
 1.113, 0.221, 0.149, 1.000, 1.000
 0.605, 1.312, 0.149, 1.000, 1.000
 0.597, 0.241, 0.149, 1.000, 1.000
 0.448, 0.890, 0.540, 1.000, 0.000
 0.614, 0.645, 0.285, 0.000, 0.000
 0.512, 0.845, 0.288, 1.000, 1.000
 1.876, 0.017, 0.343, 0.000, 0.000
 1.223, 0.133, 0.141, 1.000, 1.000
 0.491, 0.839, 0.501, 1.000, 1.000
 0.909, 0.345, 0.070, 1.000, 1.000
 1.253, 0.971, 0.341, 1.000, 1.000
 0.450, 1.771, 0.165, 1.000, 1.000
 0.560, 0.164, 0.584, 1.000, 1.000
 0.974, 1.285, 1.147, 1.000, 1.000
 0.299, 0.822, 0.149, 1.000, 1.000
 0.481, 0.512, 0.386, 1.000, 0.000
 0.647, 2.416, 0.490, 0.000, 0.000
 0.490, 0.531, 0.521, 1.000, 1.000
 0.470, 2.206, 1.079, 0.000, 0.000
 0.590, 0.289, 0.227, 0.000, 1.000
 0.589, 1.027, 0.506, 1.000, 1.000
 0.249, 2.510, 0.312, 1.000, 1.000
 1.497, 0.946, 0.663, 0.000, 1.000
 0.998, 0.085, 0.181, 0.000, 0.000
 0.770, 1.586, 0.173, 1.000, 1.000
 0.771, 1.911, 0.328, 1.000, 1.000
 0.403, 0.524, 0.149, 0.000, 0.000
 1.580, 0.159, 0.106, 0.000, 1.000
 0.641, 0.225, 0.540, 1.000, 1.000
 0.682, 0.899, 0.368, 1.000, 1.000
 0.769, 0.588, 0.149, 1.000, 1.000
 0.463, 1.268, 0.226, 1.000, 1.000
 0.474, 0.229, 0.650, 1.000, 1.000
 0.549, 2.150, 0.149, 1.000, 0.000
 0.832, 0.558, 0.810, 1.000, 1.000
 0.657, 0.176, 0.450, 0.000, 0.000
 0.501, 0.744, 0.149, 1.000, 1.000
 0.762, 2.066, 0.395, 1.000, 1.000
 0.645, 0.308, 0.533, 1.000, 1.000
 0.572, 0.129, 0.532, 1.000, 1.000
 0.623, 0.262, 0.274, 1.000, 1.000
 0.526, 0.741, 0.537, 1.000, 1.000
 0.644, 1.452, 0.149, 0.000, 0.000
 1.124, 0.096, 1.127, 1.000, 1.000
 0.638, 0.933, 0.149, 1.000, 1.000
 0.550, 1.611, 0.149, 0.000, 1.000
 1.360, 0.295, 0.373, 1.000, 1.000
 0.288, 0.148, 0.614, 0.000, 1.000
 0.547, 2.411, 0.640, 1.000, 1.000
 0.750, 0.653, 1.132, 1.000, 1.000
 1.281, 0.442, 1.311, 0.000, 0.000
 0.678, 2.180, 0.412, 1.000, 1.000
 1.774, 0.386, 0.672, 0.000, 1.000
 0.570, 1.648, 0.149, 0.000, 1.000
 1.713, 0.076, 0.248, 1.000, 1.000
 0.604, 0.902, 0.149, 1.000, 1.000
 0.523, 1.190, 0.281, 1.000, 1.000
 0.848, 0.578, 0.137, 1.000, 0.000
 0.484, 1.431, 0.340, 1.000, 0.000
 0.808, 0.142, 0.331, 1.000, 1.000
 0.675, 1.814, 1.140, 1.000, 1.000
 2.335, 0.321, 0.416, 1.000, 1.000
 0.680, 0.642, 0.149, 0.000, 0.000
 0.658, 2.058, 0.424, 0.000, 0.000
 0.249, 0.433, 0.632, 1.000, 1.000
 0.556, 0.398, 0.245, 1.000, 0.000
 0.471, 0.639, 0.333, 0.000, 0.000
 0.564, 0.234, 1.046, 1.000, 1.000
 0.570, 0.643, 0.149, 1.000, 1.000
 0.772, 1.123, 0.537, 0.000, 0.000
 0.540, 1.518, 0.063, 0.000, 1.000
 0.247, 0.290, 0.394, 0.000, 1.000
 0.467, 0.709, 0.477, 1.000, 1.000
 0.684, 0.904, 0.765, 1.000, 1.000
 0.652, 0.245, 0.149, 0.000, 1.000
 0.581, 1.092, 0.149, 1.000, 1.000
 0.479, 0.517, 1.171, 0.000, 1.000
 0.492, 0.678, 0.393, 1.000, 0.000
 1.134, 0.316, 0.447, 1.000, 1.000
 0.690, 0.681, 0.392, 1.000, 1.000
 0.787, 0.044, 0.329, 1.000, 1.000
 0.687, 0.510, 0.149, 1.000, 1.000
 0.567, 0.003, 0.841, 1.000, 1.000
 0.615, 0.086, 0.224, 0.000, 1.000
 0.445, 0.296, 0.334, 1.000, 1.000
 0.587, 1.001, 0.149, 0.000, 0.000
 1.662, 0.266, 0.575, 0.000, 1.000
 0.657, 0.082, 0.149, 1.000, 1.000
 0.803, 0.126, 0.848, 1.000, 1.000
 0.880, 0.208, 1.022, 1.000, 1.000
 0.762, 0.122, 0.149, 0.000, 1.000
 0.840, 0.558, 0.191, 1.000, 1.000
 0.652, 0.446, 0.149, 1.000, 1.000
 0.465, 0.454, 0.335, 1.000, 1.000
 0.348, 0.206, 0.149, 0.000, 1.000
 0.497, 0.120, 0.149, 1.000, 1.000
 0.570, 0.805, 0.172, 1.000, 1.000
 0.775, 0.076, 0.562, 0.000, 1.000
 0.525, 0.387, 0.149, 0.000, 0.000
 0.539, 0.921, 0.676, 0.000, 1.000
 0.459, 1.029, 0.149, 1.000, 0.000
 0.660, 1.168, 0.149, 1.000, 1.000
 0.567, 0.757, 0.149, 1.000, 1.000
 0.548, 1.420, 0.650, 0.000, 1.000
 0.583, 2.091, 0.149, 1.000, 1.000
 0.618, 0.975, 0.073, 1.000, 0.000
 0.491, 1.693, 0.291, 1.000, 1.000
 1.078, 2.042, 0.369, 1.000, 1.000
 1.403, 2.216, 0.351, 1.000, 0.000
 0.591, 0.069, 1.190, 1.000, 1.000
 0.776, 0.761, 0.397, 1.000, 0.000
 0.318, 0.626, 0.472, 1.000, 1.000
 0.643, 0.810, 0.525, 1.000, 1.000
 0.666, 1.820, 0.149, 1.000, 1.000
 0.668, 0.431, 0.217, 0.000, 1.000
 0.610, 0.129, 0.149, 1.000, 0.000
 0.621, 0.526, 0.149, 1.000, 1.000
 0.458, 1.567, 0.311, 1.000, 0.000
 0.614, 0.290, 0.149, 1.000, 1.000
 0.487, 0.465, 0.149, 1.000, 1.000
 0.581, 0.143, 1.007, 0.000, 0.000
 0.479, 0.114, 0.477, 0.000, 1.000
 0.644, 0.021, 0.634, 0.000, 1.000
 1.733, 0.279, 0.149, 1.000, 1.000
 1.537, 0.988, 0.726, 1.000, 1.000
 0.550, 1.099, 0.149, 0.000, 1.000
 0.973, 0.270, 0.199, 1.000, 1.000
 0.550, 1.932, 0.806, 1.000, 1.000
 0.650, 0.959, 0.149, 1.000, 1.000
 1.624, 1.596, 0.520, 1.000, 0.000
 2.169, 0.837, 0.348, 0.000, 0.000
 0.500, 0.114, 0.667, 1.000, 1.000
 0.466, 1.772, 0.289, 1.000, 1.000
 0.528, 0.063, 0.135, 0.000, 1.000
 1.743, 0.415, 0.329, 1.000, 1.000
 0.645, 0.837, 0.149, 1.000, 1.000
 0.599, 1.913, 0.321, 0.000, 1.000
 0.334, 0.052, 0.679, 1.000, 1.000
 0.686, 0.889, 1.082, 0.000, 1.000
 0.690, 1.375, 0.390, 1.000, 1.000
 0.758, 0.779, 0.119, 0.000, 0.000
 0.537, 1.446, 0.633, 1.000, 1.000
 0.824, 0.108, 1.214, 1.000, 1.000
 0.551, 0.996, 0.149, 0.000, 0.000
 0.641, 1.127, 0.149, 1.000, 1.000
 0.509, 0.106, 0.304, 1.000, 1.000
 0.481, 0.813, 0.321, 1.000, 1.000
 0.703, 2.636, 0.493, 0.000, 1.000
 0.571, 0.010, 0.149, 0.000, 1.000
 0.500, 0.291, 1.099, 0.000, 1.000
 0.516, 0.946, 0.525, 1.000, 1.000
 0.534, 2.276, 0.149, 1.000, 1.000
 0.615, 0.384, 0.198, 1.000, 1.000
 0.688, 0.347, 0.152, 0.000, 0.000
 0.510, 0.385, 0.450, 1.000, 1.000
 0.457, 0.129, 0.096, 1.000, 1.000
 0.546, 2.024, 0.149, 1.000, 0.000
 0.696, 0.078, 1.089, 1.000, 1.000
 0.467, 0.577, 0.339, 1.000, 1.000
 0.563, 1.306, 0.405, 1.000, 0.000
 1.627, 0.148, 0.233, 1.000, 1.000
 0.475, 0.029, 0.997, 0.000, 1.000
 0.609, 0.899, 0.149, 1.000, 1.000
 0.612, 0.327, 1.070, 1.000, 1.000
 0.626, 0.937, 0.149, 0.000, 0.000
 0.649, 0.656, 0.228, 0.000, 1.000
 0.861, 0.542, 0.140, 1.000, 1.000
 0.553, 1.003, 0.121, 0.000, 1.000
 0.847, 1.147, 0.277, 1.000, 1.000
 0.792, 1.589, 0.874, 1.000, 1.000
 1.641, 0.415, 0.652, 1.000, 1.000
 0.641, 0.273, 0.488, 1.000, 0.000
 0.487, 0.847, 0.149, 0.000, 1.000
 1.150, 0.056, 0.845, 1.000, 1.000
 0.669, 0.196, 0.684, 1.000, 1.000
 0.557, 2.570, 0.149, 1.000, 1.000
 0.698, 0.333, 0.149, 1.000, 1.000
 0.488, 1.119, 0.615, 1.000, 1.000
 0.920, 0.021, 0.417, 1.000, 1.000
 1.092, 0.589, 1.098, 1.000, 1.000
 0.644, 0.654, 0.473, 1.000, 0.000
 0.510, 0.099, 1.080, 1.000, 1.000
 0.638, 0.883, 0.149, 1.000, 1.000
 0.623, 2.697, 0.413, 0.000, 0.000
 0.551, 1.270, 0.149, 1.000, 1.000
 0.471, 0.400, 0.149, 1.000, 1.000
 0.657, 1.099, 0.149, 1.000, 1.000
 0.211, 1.267, 0.670, 1.000, 1.000
 0.458, 1.450, 0.524, 0.000, 0.000
 0.609, 1.894, 0.149, 1.000, 1.000
 0.683, 1.017, 0.546, 1.000, 1.000
 0.589, 1.309, 0.728, 1.000, 1.000
 0.591, 1.039, 0.447, 1.000, 1.000
 1.510, 0.410, 0.178, 1.000, 1.000
 1.112, 0.632, 0.473, 1.000, 0.000
 0.601, 1.640, 0.149, 0.000, 1.000
 0.555, 0.055, 0.332, 1.000, 1.000
 0.376, 0.876, 0.658, 1.000, 1.000
 0.561, 0.863, 0.868, 1.000, 1.000
 0.670, 1.011, 0.149, 0.000, 1.000
 0.554, 0.845, 0.646, 1.000, 1.000
 0.461, 0.100, 0.351, 1.000, 1.000
 0.595, 0.289, 0.137, 1.000, 1.000
 0.712, 1.409, 0.545, 1.000, 1.000
 1.720, 0.451, 0.235, 1.000, 1.000
 0.480, 1.475, 0.551, 1.000, 1.000
 0.523, 0.447, 1.056, 1.000, 1.000
 0.885, 0.353, 0.499, 0.000, 0.000
 0.535, 0.356, 0.225, 0.000, 1.000
 0.564, 0.346, 0.149, 0.000, 0.000
 0.514, 1.068, 0.149, 1.000, 1.000
 0.842, 1.680, 0.526, 0.000, 0.000
 0.486, 1.104, 1.177, 0.000, 1.000
 0.576, 0.571, 0.436, 0.000, 1.000
 0.571, 0.913, 0.149, 0.000, 1.000
 0.507, 0.031, 0.283, 0.000, 1.000
 0.473, 0.651, 0.398, 1.000, 1.000
 0.507, 1.075, 0.149, 1.000, 0.000
 0.631, 0.655, 0.540, 1.000, 1.000
 0.300, 0.657, 0.390, 1.000, 1.000
 0.472, 0.425, 0.658, 1.000, 1.000
 0.532, 0.026, 0.795, 0.000, 0.000
 0.655, 0.181, 0.359, 0.000, 1.000
 1.397, 2.523, 0.663, 0.000, 1.000
 0.461, 1.169, 0.445, 1.000, 1.000
 0.532, 0.594, 0.312, 1.000, 1.000
 0.712, 0.070, 0.493, 0.000, 1.000
 0.823, 0.309, 0.149, 1.000, 1.000
 1.539, 2.079, 0.521, 1.000, 1.000
 0.829, 0.120, 0.397, 1.000, 1.000
 0.630, 0.496, 0.149, 0.000, 1.000
 0.787, 0.792, 0.149, 0.000, 0.000
 0.555, 0.158, 1.287, 1.000, 1.000
 0.835, 0.694, 0.414, 0.000, 0.000
 0.768, 0.923, 0.549, 1.000, 1.000
 0.488, 0.521, 0.280, 0.000, 0.000
 0.775, 0.248, 1.240, 1.000, 1.000
 0.497, 0.062, 0.325, 0.000, 1.000
 0.984, 0.518, 0.404, 1.000, 1.000
 0.813, 0.669, 0.281, 0.000, 0.000
 1.322, 2.039, 0.286, 0.000, 1.000
 0.634, 1.787, 0.859, 1.000, 1.000
 0.655, 0.016, 0.511, 1.000, 1.000
 0.499, 0.490, 0.692, 1.000, 1.000
 0.578, 0.010, 0.149, 0.000, 0.000
 0.754, 0.456, 0.546, 1.000, 1.000
 0.660, 2.740, 1.086, 1.000, 1.000
 0.471, 0.167, 0.149, 1.000, 1.000
 0.828, 0.614, 0.138, 1.000, 1.000
 0.544, 0.528, 0.126, 1.000, 1.000
 0.629, 1.712, 0.149, 1.000, 1.000
 1.042, 0.757, 1.052, 1.000, 1.000
 0.801, 0.611, 1.059, 0.000, 0.000
 0.562, 0.628, 0.149, 0.000, 0.000
 0.632, 2.840, 0.149, 1.000, 1.000
 0.483, 0.132, 0.149, 0.000, 0.000
 1.660, 0.839, 0.796, 1.000, 1.000
 0.451, 1.423, 0.336, 1.000, 1.000
 0.537, 0.824, 0.538, 1.000, 1.000
 0.706, 0.371, 0.280, 1.000, 1.000
 0.633, 0.580, 0.149, 1.000, 1.000
 0.661, 0.228, 0.326, 1.000, 1.000
 0.564, 1.465, 0.149, 0.000, 1.000
